Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Kyrgyz Republic,KGZ,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.025735163,3.072128254,3.608179354,3.924438,4.34399171,4.815029163,4.458554254,5.210438349,4.998001779,5.928783245,6.504106682,7.36937263,6.557402447,6.592498145,7.158264534,7.056005201,7.391739178,6.881071308,6.974048641,7.858330932,8.19362613,7.22100175,5.777489886,6.709089748,7.260262998,,,,,,,
Cambodia,KHM,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.441960806,4.497460081,4.603109939,4.232807529,4.764669942,5.277829303,5.678290733,5.196918022,5.474012251,7.333068876,8.191961935,9.091677979,9.879803575,10.50891783,7.222247672,7.337274447,7.509418383,7.734571983,8.041703793,8.070944195,,,,,,,
Kiribati,KIR,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.601831,,,,,,,,,,,,,,23.5109273,24.67510181,19.73035051,18.30168431,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.67304333,,,,,,,,,,,,,,12.52445045,13.22153025,13.63805885,13.05876601,,,,,,,,,,,,,,
"Korea, Rep.",KOR,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.839599856,6.018451131,5.757130883,5.485200915,5.644345772,5.64478149,5.605138916,5.466213435,5.679779884,5.725073454,5.737078295,5.924127796,6.136325481,6.203010992,6.350810496,6.562618796,6.796677097,6.915666016,6.971203761,6.960343908,6.816881182,6.78393199,6.868449436,7.076343792,7.178199214,7.172777739,,,,,,
Kuwait,KWT,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.612947776,7.317471172,6.763852945,6.918342157,7.077326533,7.179561953,6.514143384,5.961070441,6.007983941,5.641375695,5.651074837,6.219114444,6.425256253,6.319144827,6.957768319,7.205725826,6.75462708,5.737809413,5.485285283,5.957001975,5.530081312,5.955218165,6.171490699,,,,,,,
Latin America & Caribbean (excluding high income),LAC,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.76737839,10.77954435,10.84509191,11.10496882,11.2275099,11.09252299,11.11991558,11.22079811,11.18009635,11.06698232,11.35952222,11.26368007,11.20268874,11.08020183,11.23420332,11.21755254,11.35687335,11.65622853,11.76736695,11.62535657,11.83224273,12.02497602,11.88803655,11.91178928,11.82160137,,,,,,,
Lao PDR,LAO,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78321808,13.02032997,14.96114658,11.56875752,11.4145874,10.59880383,11.18526939,10.00937532,10.55982862,10.03988656,11.19281961,10.84159415,11.28479612,11.63661842,12.28590431,13.22820282,14.12814834,17.52379909,14.87006606,13.38938303,15.06908099,15.27641678,13.8664373,14.60020661,14.11974661,,,,,,,
Liberia,LBR,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.942932195,8.835918886,8.424878807,8.02327906,8.813071717,8.955301308,10.11141572,10.65111777,12.16862751,11.40479706,10.05536299,9.806109416,7.395022384,10.96331211,7.986797145,6.678296373,,,,,,,
St. Lucia,LCA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0586202,,,,,,,,,,,,,,18.46859128,17.94420857,19.69643286,18.62128862,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.64412739,10.6697215,10.72872091,11.00577185,11.12291502,11.00094319,10.98582285,11.08211287,11.02738998,10.86376632,11.11110427,11.02281289,10.95441902,10.85079524,11.00194924,10.97859312,11.10079549,11.38153838,11.51559265,11.38482635,11.58517143,11.75911672,11.6444423,11.68155355,11.65668087,,,,,,,
Least developed countries: UN classification,LDC,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.603079393,5.572336183,5.476952082,5.353881764,5.241962249,5.317656272,5.486003522,5.665271822,5.699199219,5.738171695,5.912603088,5.988620522,6.056113052,6.141778839,6.470625227,6.758797783,6.972801326,7.293413449,7.488272555,7.459764496,7.623948454,7.728987984,7.650175594,7.811488459,8.039036643,,,,,,,
Low income,LIC,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.60020584,12.98351165,13.20982256,13.39443724,14.729524,15.05286041,13.96249384,14.33587751,14.76468494,14.42116945,13.87952353,14.13528515,14.42995621,14.43452119,15.01966558,15.59792177,16.64260138,17.43234696,18.76511797,19.57639056,19.63649166,19.87668587,20.06391717,23.41951572,23.334856,,,,,,,
Lower middle income,LMC,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.857377844,5.782667533,5.953548303,5.957722587,6.092109521,6.114021155,6.38247946,6.395273263,6.384203664,6.361369086,6.527650578,6.635173765,6.737765709,6.96432959,7.095620596,7.250162839,7.48347139,7.705810861,7.75192277,7.808574529,7.963008959,8.144221674,8.175687617,8.480159478,8.64295109,,,,,,,
Low & middle income,LMY,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.811812431,4.833056587,4.932165011,5.007178892,5.163009317,5.173930882,5.34283468,5.532555251,5.625362416,5.705112264,5.896326319,5.96513082,6.034575161,5.997029422,6.023052501,6.108604166,6.245793012,6.445580944,6.572689599,6.570889961,6.597853116,6.670731017,6.775106821,6.968395955,7.153908581,,,,,,,
Lesotho,LSO,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.7164659,119.1447217,215.6891401,224.7220167,,,,,,,,,,,,,,
Late-demographic dividend,LTE,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.946997848,3.984509602,4.022473063,4.122832701,4.331506203,4.401128823,4.499266202,4.750137889,4.856871751,4.99108662,5.221172965,5.316899011,5.407672404,5.31677851,5.289145244,5.342358369,5.450172886,5.665713828,5.847170796,5.879196777,5.809622453,5.866413801,5.99239796,6.149368994,6.351131104,,,,,,,
Lithuania,LTU,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.431415045,4.31971606,4.939913205,5.05757056,5.867979251,6.795519423,6.236471085,6.216877345,6.584768596,6.917997127,7.906406337,8.618860356,8.825841825,9.000561867,8.324235816,10.52077486,10.76426576,11.069627,12.13124023,12.50623789,,,,,,,
Luxembourg,LUX,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.985122895,8.12127105,8.240404795,8.467617137,9.108344663,10.43152243,10.4265554,11.2961534,12.47873736,12.95111322,12.93521362,12.67005437,12.5924157,12.25135557,11.46583844,11.52132085,12.35980953,13.75076856,13.71939862,14.11393079,13.72762907,14.02590861,14.52141588,15.46065129,16.51535013,17.28401327,,,,,,
Latvia,LVA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.189891001,5.412614239,6.010799266,6.542611828,7.316661803,8.026085495,7.953134997,8.596373649,8.780063717,9.263019046,10.05243676,10.86977627,11.6830079,11.8211525,10.55747795,9.854265146,10.70212166,11.04331013,11.46252721,11.67906254,,,,,,,
"Macao SAR, China",MAC,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.67978756,11.91637187,11.01391391,10.53450821,10.87824219,10.38602715,11.10504805,10.60515171,11.15881861,10.60898749,10.75587372,10.88902235,11.04738472,11.75763098,10.38591503,10.13484691,10.72103413,10.76195039,10.97851995,11.36249738,11.24488762,10.98346943,11.15647276,11.61312167,13.65201572,,,,,,,
Monaco,MCO,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.564333732,3.903495257,4.156664209,4.208157996,4.663637924,5.146278924,5.157624995,5.4817029,5.383565363,5.753359409,5.971911431,6.343465337,6.714959953,7.265579355,7.190381662,6.975835693,7.499833094,7.535366341,9.142090233,8.925491938,,,,,,,
Madagascar,MDG,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.55313811,17.90809633,17.64388105,18.30572944,,,,,,,,,,,,,,
Middle East & North Africa,MEA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.450990014,9.172439184,8.789724761,8.264668071,7.881444385,7.934332457,8.181848677,8.006688661,8.280943688,8.160348795,8.47133189,7.986693351,7.801798601,8.045061308,8.097068382,7.950476499,7.885894418,7.905565879,7.665610931,7.443052886,7.456896515,7.621130296,7.347320293,7.471967574,7.348102203,,,,,,,
Mexico,MEX,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.14601989,10.07129846,10.34168144,10.3680974,10.6409217,10.30072635,10.76119665,10.92661696,11.17909039,11.16464363,11.70786409,11.26269236,11.2030477,10.72734238,11.0278105,10.55640134,10.78513824,11.10478255,11.34719575,10.73385306,11.61412175,11.45897839,11.37512928,11.50576159,12.09289316,12.53457235,,,,,,
Marshall Islands,MHL,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.520762255,6.636375837,6.428153804,6.230810391,,,,,,,,,,,,,,
Middle income,MIC,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.831989093,4.856295457,4.960030448,5.037098334,5.200110534,5.210083723,5.380760425,5.570848655,5.666704261,5.748924346,5.941006375,6.010528629,6.081045812,6.03962529,6.060871998,6.144189679,6.280845833,6.479666515,6.60733489,6.606839751,6.630097815,6.703576579,6.814686705,7.010693376,7.195652248,,,,,,,
North Macedonia,MKD,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.168989302,8.779386833,7.372420363,6.644614903,7.317969455,7.160537329,6.130208681,6.838260449,6.574214152,7.312499568,7.76654248,7.794368427,8.065211381,7.469145844,7.941369532,8.155356594,8.189197619,8.451657062,8.928040679,9.544657539,9.645443914,9.106244568,9.554495687,10.78329689,11.5053905,,,,,,,
Mali,MLI,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.221594794,9.033943423,9.564966709,7.810959564,9.100621568,10.51712534,11.09343131,10.39569746,12.39962602,11.90786393,15.89105359,13.48693427,14.83796667,13.71508184,13.67473673,13.30974611,14.42391958,14.35568321,15.62726074,16.60432481,16.35469283,16.5173031,16.25224263,19.5947142,20.92533857,,,,,,,
Myanmar,MMR,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.183868923,2.244395091,2.274554777,2.471032306,2.482172224,2.572724367,2.739533135,2.845078099,2.929539377,3.166868804,3.451645044,3.972474247,4.292392357,4.471453606,4.818656178,5.453906601,6.09337457,6.606934306,7.612407419,8.871439917,9.970002787,10.49304531,10.22251892,10.39573256,9.677010243,,,,,,,
Middle East & North Africa (excluding high income),MNA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.734083078,8.457050439,8.135928135,7.592602299,7.22318371,7.187858682,7.683666073,7.241714645,7.849931969,7.869517713,8.355094749,7.967269372,8.02993252,8.074990924,8.047503045,7.716663075,7.833061157,7.958892112,7.786017062,7.718451277,8.010180193,7.848230951,7.695672519,7.604995796,7.527705847,,,,,,,
Montenegro,MNE,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.046425982,7.960774536,8.427660401,8.409723609,9.930133527,8.831305367,9.521972029,9.815653561,10.99819403,11.48998412,,,,,,,
Mongolia,MNG,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.189895743,2.601735561,2.697224472,2.792453618,3.298105037,3.516759456,4.268500398,4.527751823,4.641921652,4.777945071,4.525071128,4.623653713,4.522450481,4.954663474,5.322844891,4.956044999,4.72881375,4.976681548,5.399101651,5.131076528,5.154152198,5.525263672,5.60892288,5.682849572,5.999181348,,,,,,,
Northern Mariana Islands,MNP,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.033638251,1.089632871,1.010021041,1.095609341,1.155027488,1.155987182,1.26194488,1.363982064,1.484697363,1.626314134,1.557429629,1.659165176,1.789944156,1.814047448,1.8846863,1.982929317,2.112083212,2.181623391,2.29672757,2.354879634,2.426853978,2.506093234,2.6386467,2.725031095,2.749459791,,,,,,,
Mauritania,MRT,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.08253336,13.40874239,13.59465252,13.67932778,14.50029057,14.14547568,14.67380787,15.09322098,15.0427457,14.7504783,14.39612741,14.16933295,14.52071986,14.66773958,15.029712,14.78969702,14.50495363,15.24969534,15.70763214,16.63367414,16.43322819,17.07500166,17.38750062,17.49084092,17.85504116,,,,,,,
Malawi,MWI,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.510621184,7.5564587,7.462534692,7.58400416,8.325389708,8.451172427,8.401346847,7.74719539,7.550161048,7.910778168,7.551450749,7.293697732,7.436629284,7.342870198,7.291047243,7.080000031,7.434608616,7.216988083,7.237559021,7.501846776,7.894203076,7.971560827,8.262819762,7.670700444,7.959587538,,,,,,,
North America,NAC,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.273388636,5.225209417,5.302844152,5.355000239,5.468560675,5.544644244,5.628749543,5.694845146,5.905272929,6.026409118,6.104642955,6.282313866,6.329368681,6.453466488,6.561001195,6.75530658,7.01045069,7.036736541,7.209733879,7.3746857,7.414723822,7.594518625,7.881769915,7.935859717,7.985265578,8.325296729,,,,,,
Namibia,NAM,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.26784194,13.36288332,12.2169198,11.532777,10.94191307,10.51039788,10.71567269,10.60778352,11.00284642,11.97581886,10.21963065,11.56787314,11.57024523,12.38907568,11.71942577,12.52613669,12.82602192,12.36214498,12.17919476,12.438222,12.66092331,12.8363428,12.84801319,13.1100466,,,,,,,
New Caledonia,NCL,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.193825833,7.494872016,7.573881287,7.409895505,7.111760283,7.552073032,7.800833951,7.690309286,7.912673169,7.610152121,7.655052335,9.021669461,8.480808201,7.089212256,7.511352546,,,,,,,
Nigeria,NGA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67256368,4.474808056,4.503995523,4.342557543,4.370929757,4.250625271,4.248464697,4.229970499,4.309612918,4.184977785,4.230935611,4.268195656,4.769691829,4.844775455,5.147282975,5.271128275,5.544603803,5.70872395,5.919184589,6.498040328,6.521257911,6.492820603,6.425218799,6.830982989,7.223880971,,,,,,,
Nicaragua,NIC,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.139781666,6.715491491,6.541008922,6.621136909,6.770093211,6.970357223,7.278715339,7.23034083,7.457266986,7.869160105,7.994491868,8.160002283,7.932540842,7.946169307,8.002774992,8.212235206,8.633910638,8.923935322,9.128656785,8.776518833,9.085980884,9.336945446,9.252230524,9.067397453,9.129338876,,,,,,,
Netherlands,NLD,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.296977996,8.04946371,8.307739476,8.338890841,8.531907627,8.262495346,8.114054027,8.734024591,9.072602321,9.690677735,10.0066562,9.951674223,9.841115796,9.522559255,9.553243522,9.914370856,10.37486219,10.77837978,11.10728139,10.92893834,10.35416193,11.34302573,11.161689,11.2256571,12.06489685,12.5144265,,,,,,
Norway,NOR,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.48349225,8.467972585,8.627997564,8.336177574,8.944417026,9.136929344,9.895373205,9.845037384,9.673130641,9.421767046,9.805461626,9.744357472,10.64162742,9.898199991,10.52108325,10.6623108,10.77294722,10.92802202,9.41405022,9.513946688,8.847455374,10.82484992,10.49597222,9.644492633,11.14974645,10.82699395,,,,,,
Nepal,NPL,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.267751362,5.427419467,5.515904385,5.580901131,5.832529145,5.850636712,6.017677407,6.123497843,6.14847949,6.084969426,6.121478016,6.210871106,6.150135461,6.216893534,6.415548753,6.421263529,6.637777347,6.733650194,6.903217424,7.00879725,7.136335952,7.130624245,7.808075064,7.269942907,7.40554922,,,,,,,
Nauru,NRU,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.272790634,7.018146469,6.939086663,7.005698624,7.110555408,7.34083517,7.346277022,7.177568069,7.336070435,7.436295966,7.397493573,7.647826536,7.994870427,8.468207644,8.593286476,9.088767395,9.346482443,9.523252656,9.273249532,9.189944999,8.89521193,9.130298624,8.899104864,9.063830869,8.862918434,9.256499204,,,,,,
OECD members,OED,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.322836331,7.322884893,7.389669992,7.38081405,7.48818781,7.513256328,7.525640024,7.577683782,7.77111628,7.888872296,8.037304262,8.166587737,8.242066949,8.302281993,8.421611329,8.611399644,8.87330597,9.072657906,9.227679335,9.312222863,9.291302101,9.662248077,9.858648386,9.967721512,10.25095594,10.44869156,,,,,,
Oman,OMN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.02833418,9.984604043,11.58311805,11.29815502,11.52974349,11.98435771,12.01332806,11.84364067,12.07070017,11.68502544,11.58115232,11.92888881,11.21985631,10.24970985,10.13908029,9.239800888,6.250020637,5.691991978,6.962997264,7.312337202,6.284689515,5.498565615,5.566309696,5.67486048,5.77354695,,,,,,,
Other small states,OSS,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.175475854,7.249150477,7.122099557,7.127414594,,,,,,,,,,,,,,
Pakistan,PAK,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.236505473,8.438971764,8.533296583,8.263420917,8.233957427,8.274783297,8.243755208,8.111708003,8.142340343,7.993755933,8.117390729,8.270983696,8.384251995,8.483603725,8.51053828,8.742553571,8.887299677,8.842942811,9.146940672,9.266613601,9.28128756,9.465166991,9.685079075,9.871360438,10.20249893,,,,,,,
Panama,PAN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.77702374,17.94333308,17.03162257,17.7054699,17.29277737,17.34168042,16.88573014,17.294317,16.00774306,16.87649527,17.11308067,15.18165695,17.0809454,17.77903457,19.38019335,18.62775486,18.94258787,21.67167854,23.74733751,21.78461488,21.54429522,22.10112336,23.49916834,25.57089186,25.32945401,,,,,,,
Peru,PER,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.90201567,12.40243682,12.68374339,12.50428545,13.55662495,13.63035019,13.60447315,14.96477227,14.17121521,13.50074955,13.90468766,14.49661841,15.18643785,16.1390178,15.31183998,15.35584978,17.0056922,17.05555311,17.74561743,17.11288563,15.65387138,16.35231459,16.12818152,17.13649508,15.03015143,,,,,,,
